xx,knn, 3 , 0.9635036496350365
xx,knn, 5 , 0.9708029197080292
xx,knn, 7 , 0.9708029197080292
xx,knn, 9 , 0.9562043795620438
xx,knn, 11 , 0.9562043795620438
xx,knn, 13 , 0.9562043795620438
xx,knn, 15 , 0.9562043795620438
xx,dknn, 3 , 0.9708029197080292
xx,dknn, 5 , 0.9708029197080292
xx,dknn, 7 , 0.9708029197080292
xx,dknn, 9 , 0.9708029197080292
xx,dknn, 11 , 0.9708029197080292
xx,dknn, 13 , 0.9708029197080292
xx,dknn, 15 , 0.9708029197080292
pca,knn, 3 , 0.9708029197080292
pca,knn, 5 , 0.9635036496350365
pca,knn, 7 , 0.9708029197080292
pca,knn, 9 , 0.9635036496350365
pca,knn, 11 , 0.9635036496350365
pca,knn, 13 , 0.9635036496350365
pca,knn, 15 , 0.9635036496350365
pca,dknn, 3 , 0.9708029197080292
pca,dknn, 5 , 0.9635036496350365
pca,dknn, 7 , 0.9635036496350365
pca,dknn, 9 , 0.9635036496350365
pca,dknn, 11 , 0.9562043795620438
pca,dknn, 13 , 0.948905109489051
pca,dknn, 15 , 0.948905109489051
xx,knn, 3 , 0.9708029197080292
xx,knn, 5 , 0.9708029197080292
xx,knn, 7 , 0.9708029197080292
xx,knn, 9 , 0.9781021897810219
xx,knn, 11 , 0.9635036496350365
xx,knn, 13 , 0.9635036496350365
xx,knn, 15 , 0.9635036496350365
xx,dknn, 3 , 0.9635036496350365
xx,dknn, 5 , 0.9562043795620438
xx,dknn, 7 , 0.948905109489051
xx,dknn, 9 , 0.9416058394160584
xx,dknn, 11 , 0.9416058394160584
xx,dknn, 13 , 0.9416058394160584
xx,dknn, 15 , 0.9416058394160584
pca,knn, 3 , 0.9708029197080292
pca,knn, 5 , 0.9708029197080292
pca,knn, 7 , 0.9781021897810219
pca,knn, 9 , 0.9781021897810219
pca,knn, 11 , 0.9781021897810219
pca,knn, 13 , 0.9708029197080292
pca,knn, 15 , 0.9635036496350365
pca,dknn, 3 , 0.9708029197080292
pca,dknn, 5 , 0.9562043795620438
pca,dknn, 7 , 0.948905109489051
pca,dknn, 9 , 0.948905109489051
pca,dknn, 11 , 0.948905109489051
pca,dknn, 13 , 0.9416058394160584
pca,dknn, 15 , 0.9416058394160584
ga,knn, 3 , 0.9562043795620438
ga,dknn, 3 , 0.9635036496350365
ga,knn, 5 , 0.9708029197080292
ga,dknn, 5 , 0.948905109489051
ga,knn, 7 , 0.9781021897810219
ga,dknn, 7 , 0.948905109489051
ga,knn, 9 , 0.9781021897810219
ga,dknn, 9 , 0.9562043795620438
ga,knn, 11 , 0.9781021897810219
ga,dknn, 11 , 0.9416058394160584
ga,knn, 13 , 0.9708029197080292
ga,dknn, 13 , 0.9416058394160584
ga,knn, 15 , 0.9635036496350365
ga,dknn, 15 , 0.9416058394160584
gbest-pso,knn, 3 , 0.9708029197080292
gbest-pso,dknn, 3 , 0.9781021897810219
gbest-pso,knn, 5 , 0.948905109489051
gbest-pso,dknn, 5 , 0.9416058394160584
gbest-pso,knn, 7 , 0.9635036496350365
gbest-pso,dknn, 7 , 0.9343065693430657
gbest-pso,knn, 9 , 0.9562043795620438
gbest-pso,dknn, 9 , 0.9343065693430657
gbest-pso,knn, 11 , 0.9708029197080292
gbest-pso,dknn, 11 , 0.9416058394160584
gbest-pso,knn, 13 , 0.9708029197080292
gbest-pso,dknn, 13 , 0.9343065693430657
gbest-pso,knn, 15 , 0.9708029197080292
gbest-pso,dknn, 15 , 0.948905109489051
lbest-pso,knn, 3 , 0.9416058394160584
lbest-pso,dknn, 3 , 0.9416058394160584
lbest-pso,knn, 5 , 0.9562043795620438
lbest-pso,dknn, 5 , 0.9416058394160584
lbest-pso,knn, 7 , 0.9781021897810219
lbest-pso,dknn, 7 , 0.9562043795620438
lbest-pso,knn, 9 , 0.9635036496350365
lbest-pso,dknn, 9 , 0.948905109489051
lbest-pso,knn, 11 , 0.9708029197080292
lbest-pso,dknn, 11 , 0.9416058394160584
lbest-pso,knn, 13 , 0.9635036496350365
lbest-pso,dknn, 13 , 0.9416058394160584
lbest-pso,knn, 15 , 0.9708029197080292
lbest-pso,dknn, 15 , 0.948905109489051
xx,knn, 3 , 0.9708029197080292
xx,knn, 5 , 0.9635036496350365
xx,knn, 7 , 0.9708029197080292
xx,knn, 9 , 0.9708029197080292
xx,knn, 11 , 0.9708029197080292
xx,knn, 13 , 0.9708029197080292
xx,knn, 15 , 0.9708029197080292
xx,dknn, 3 , 0.9708029197080292
xx,dknn, 5 , 0.9781021897810219
xx,dknn, 7 , 0.9708029197080292
xx,dknn, 9 , 0.9708029197080292
xx,dknn, 11 , 0.9635036496350365
xx,dknn, 13 , 0.9562043795620438
xx,dknn, 15 , 0.9562043795620438
pca,knn, 3 , 0.9708029197080292
pca,knn, 5 , 0.9781021897810219
pca,knn, 7 , 0.9781021897810219
pca,knn, 9 , 0.9781021897810219
pca,knn, 11 , 0.9781021897810219
pca,knn, 13 , 0.9781021897810219
pca,knn, 15 , 0.9708029197080292
pca,dknn, 3 , 0.9781021897810219
pca,dknn, 5 , 0.9708029197080292
pca,dknn, 7 , 0.9635036496350365
pca,dknn, 9 , 0.9562043795620438
pca,dknn, 11 , 0.948905109489051
pca,dknn, 13 , 0.9416058394160584
pca,dknn, 15 , 0.9416058394160584
ga,knn, 3 , 0.9708029197080292
ga,dknn, 3 , 0.9781021897810219
ga,knn, 5 , 0.9781021897810219
ga,dknn, 5 , 0.9781021897810219
ga,knn, 7 , 0.9708029197080292
ga,dknn, 7 , 0.9708029197080292
ga,knn, 9 , 0.9708029197080292
ga,dknn, 9 , 0.9708029197080292
ga,knn, 11 , 0.9708029197080292
ga,dknn, 11 , 0.9635036496350365
ga,knn, 13 , 0.9708029197080292
ga,dknn, 13 , 0.9635036496350365
ga,knn, 15 , 0.9635036496350365
ga,dknn, 15 , 0.9562043795620438
gbest-pso,knn, 3 , 0.9635036496350365
gbest-pso,dknn, 3 , 0.9708029197080292
gbest-pso,knn, 5 , 0.9635036496350365
gbest-pso,dknn, 5 , 0.9708029197080292
gbest-pso,knn, 7 , 0.9562043795620438
gbest-pso,dknn, 7 , 0.9562043795620438
gbest-pso,knn, 9 , 0.9562043795620438
gbest-pso,dknn, 9 , 0.9562043795620438
gbest-pso,knn, 11 , 0.9562043795620438
gbest-pso,dknn, 11 , 0.9635036496350365
gbest-pso,knn, 13 , 0.9562043795620438
gbest-pso,dknn, 13 , 0.9343065693430657
gbest-pso,knn, 15 , 0.9635036496350365
gbest-pso,dknn, 15 , 0.948905109489051
lbest-pso,knn, 3 , 0.9562043795620438
lbest-pso,dknn, 3 , 0.9635036496350365
lbest-pso,knn, 5 , 0.9562043795620438
lbest-pso,dknn, 5 , 0.9562043795620438
lbest-pso,knn, 7 , 0.948905109489051
