xx,knn, 3 , 3.4881146464646466
xx,knn, 5 , 2.671753766233766
xx,knn, 7 , 3.840834733633711
xx,knn, 9 , 5.131560646143981
xx,knn, 11 , 4.896472834603413
xx,knn, 13 , 4.986568362406825
xx,knn, 15 , 4.794210331890333
xx,dknn, 3 , 6.100623031970182
xx,dknn, 5 , 5.131468389143595
xx,dknn, 7 , 5.456360522674042
xx,dknn, 9 , 6.129528581658797
xx,dknn, 11 , 5.968073009313682
xx,dknn, 13 , 5.931677236076489
xx,dknn, 15 , 5.792130789791894
pca,knn, 3 , 8.855538672438671
pca,knn, 5 , 5.605687402597401
pca,knn, 7 , 5.236699801219188
pca,knn, 9 , 5.924210886644222
pca,knn, 11 , 5.863299361382419
pca,knn, 13 , 5.998880054560825
pca,knn, 15 , 5.766311327561328
pca,dknn, 3 , 8.971407062125722
pca,dknn, 5 , 9.297396049704307
pca,dknn, 7 , 9.354737272024037
pca,dknn, 9 , 9.534668464504428
pca,dknn, 11 , 9.454500087392312
pca,dknn, 13 , 9.455902779431769
pca,dknn, 15 , 9.449842770660375
ga,knn, 3 , 1.3921609668109662
ga,dknn, 3 , 1.151558443725768
ga,knn, 5 , 2.0187579220779224
ga,dknn, 5 , 0.973489352849021
ga,knn, 7 , 3.9127851709514982
ga,dknn, 7 , 0.4902706608856223
ga,knn, 9 , 4.828825613275613
ga,dknn, 9 , 0.8733478952344415
ga,knn, 11 , 4.141899060856498
ga,dknn, 11 , 2.4803554323773414
ga,knn, 13 , 3.4684711596096203
ga,dknn, 13 , 1.6514647054825276
ga,knn, 15 , 3.247225904761904
ga,dknn, 15 , 1.8301169224479008
gbest-pso,knn, 3 , 0.27709112554112597
gbest-pso,dknn, 3 , 0.2645731646077497
gbest-pso,knn, 5 , 0.3406456623376629
gbest-pso,dknn, 5 , 0.2599119559986529
gbest-pso,knn, 7 , 0.44730893188444254
gbest-pso,dknn, 7 , 0.2346802838595021
gbest-pso,knn, 9 , 0.5138930575597247
gbest-pso,dknn, 9 , 0.22380643220466065
gbest-pso,knn, 11 , 0.6125461360953095
gbest-pso,dknn, 11 , 0.2223508545100445
gbest-pso,knn, 13 , 0.6385829824022142
gbest-pso,dknn, 13 , 0.40006504056016756
gbest-pso,knn, 15 , 0.7609204473304471
gbest-pso,dknn, 15 , 0.25183709211172767
lbest-pso,knn, 3 , 0.26956998556998557
lbest-pso,dknn, 3 , 0.26867138871869173
lbest-pso,knn, 5 , 0.34234524675324735
lbest-pso,dknn, 5 , 0.2457769935692301
lbest-pso,knn, 7 , 0.4493219321494835
lbest-pso,dknn, 7 , 0.24878433073060371
lbest-pso,knn, 9 , 0.5173449975949977
lbest-pso,dknn, 9 , 0.24572895952996124
lbest-pso,knn, 11 , 0.5725845443812387
lbest-pso,dknn, 11 , 0.24230513722076347
lbest-pso,knn, 13 , 0.6340954545454547
lbest-pso,dknn, 13 , 0.367519542621052
lbest-pso,knn, 15 , 0.7544117460317455
lbest-pso,dknn, 15 , 0.27829291492246727
xx,knn, 3 , 5.299859812409813
xx,knn, 5 , 4.439481636363636
xx,knn, 7 , 6.309455711635304
xx,knn, 9 , 7.1696265271765265
xx,knn, 11 , 7.892297971450037
xx,knn, 13 , 7.891586613386614
xx,knn, 15 , 7.957551503607504
xx,dknn, 3 , 7.965267307068726
xx,dknn, 5 , 7.189691551426378
xx,dknn, 7 , 8.024538860747132
xx,dknn, 9 , 8.491219014376501
xx,dknn, 11 , 8.9042630439499
xx,dknn, 13 , 8.857831239580491
xx,dknn, 15 , 8.852755629284562
pca,knn, 3 , 13.598301443001443
pca,knn, 5 , 10.656720493506496
pca,knn, 7 , 8.384244646170158
pca,knn, 9 , 8.286818590668592
pca,knn, 11 , 8.949308522056459
pca,knn, 13 , 9.078174421732117
pca,knn, 15 , 9.26222962770563
pca,dknn, 3 , 10.855088268783005
pca,dknn, 5 , 11.496326559436
pca,dknn, 7 , 11.897548285754693
pca,dknn, 9 , 11.915584305471691
pca,dknn, 11 , 12.137291969221838
pca,dknn, 13 , 12.181175394313872
pca,dknn, 15 , 12.269314960496335
ga,knn, 3 , 5.318661327561328
ga,dknn, 3 , 5.7900061830504645
ga,knn, 5 , 6.705788337662339
ga,dknn, 5 , 8.377131608398063
ga,knn, 7 , 1.862724224754837
ga,dknn, 7 , 0.9726065396702468
ga,knn, 9 , 7.096611712361715
ga,dknn, 9 , 1.3370077699872558
ga,knn, 11 , 6.582128909520231
ga,dknn, 11 , 6.295250058843495
ga,knn, 13 , 7.888332632751864
ga,dknn, 13 , 8.686269801188251
ga,knn, 15 , 7.487097855699855
ga,dknn, 15 , 7.108070991573195
gbest-pso,knn, 3 , 0.5819863636363637
gbest-pso,dknn, 3 , 0.5444159088384843
gbest-pso,knn, 5 , 0.7328197922077921
gbest-pso,dknn, 5 , 0.34882671195319725
gbest-pso,knn, 7 , 1.0689761860588396
gbest-pso,dknn, 7 , 0.2970580672382484
gbest-pso,knn, 9 , 1.3611757575757586
gbest-pso,dknn, 9 , 0.2839198954347841
gbest-pso,knn, 11 , 1.5836797788987882
gbest-pso,dknn, 11 , 0.2856985314759585
gbest-pso,knn, 13 , 1.8239915353876908
gbest-pso,dknn, 13 , 0.5029414405813227
gbest-pso,knn, 15 , 2.1113575670995677
gbest-pso,dknn, 15 , 0.6644616563041099
lbest-pso,knn, 3 , 0.5500452380952381
lbest-pso,dknn, 3 , 0.512545273454851
lbest-pso,knn, 5 , 0.7351166493506497
lbest-pso,dknn, 5 , 0.34860359855107376
lbest-pso,knn, 7 , 1.0663880996554473
lbest-pso,dknn, 7 , 0.2856134776070807
lbest-pso,knn, 9 , 1.3613696087862763
lbest-pso,dknn, 9 , 0.5810444077719964
lbest-pso,knn, 11 , 1.576292025330043
lbest-pso,dknn, 11 , 0.279018738923901
lbest-pso,knn, 13 , 1.8764371705217864
lbest-pso,dknn, 13 , 0.5752799849989463
lbest-pso,knn, 15 , 2.126236790764791
lbest-pso,dknn, 15 , 0.31018043826930786
xx,knn, 3 , 4.855063780663783
xx,knn, 5 , 4.175774675324676
xx,knn, 7 , 5.336720673204348
xx,knn, 9 , 6.5965405643739
xx,knn, 11 , 6.786351035741119
xx,knn, 13 , 6.571429897026053
xx,knn, 15 , 6.589166181818184
xx,dknn, 3 , 7.269329054254939
xx,dknn, 5 , 6.4066706493456085
xx,dknn, 7 , 6.775707065774113
xx,dknn, 9 , 7.547508320814007
xx,dknn, 11 , 7.635311054247415
xx,dknn, 13 , 7.462378044145874
xx,dknn, 15 , 7.411719683266802
pca,knn, 3 , 11.037563564213565
pca,knn, 5 , 7.6596647272727285
pca,knn, 7 , 7.15932303206997
pca,knn, 9 , 7.475858649991985
pca,knn, 11 , 7.8311652999892685
pca,knn, 13 , 7.824289971566895
pca,knn, 15 , 7.639758634920634
pca,dknn, 3 , 10.098651379127734
pca,dknn, 5 , 10.416268233898233
pca,dknn, 7 , 10.569143236505042
pca,dknn, 9 , 10.679886753331967
pca,dknn, 11 , 10.66576161041229
pca,dknn, 13 , 10.68347865258003
pca,dknn, 15 , 10.711916936972772
ga,knn, 3 , 2.29783556998557
ga,dknn, 3 , 1.9902915242518193
ga,knn, 5 , 3.1065525454545457
ga,dknn, 5 , 2.5612360964019136
ga,knn, 7 , 1.658532480784522
ga,dknn, 7 , 1.0078196986394612
ga,knn, 9 , 5.940945799262467
